instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,differ_usr,status,hr
14159,2012-08-18,3,1,8,0,6,0,1,0.62,0.5606,0.88,0.194,7,23,30,,,3.0
14160,2012-08-18,3,1,8,0,6,0,1,0.62,0.5909,0.73,0.2239,5,8,13,,,4.0
14161,2012-08-18,3,1,8,0,6,0,1,0.6,0.5758,0.78,0.2537,2,7,9,,,5.0
14162,2012-08-18,3,1,8,0,6,0,1,0.6,0.5606,0.83,0.2239,4,23,27,,,6.0
14163,2012-08-18,3,1,8,0,6,0,1,0.6,0.5606,0.83,0.2239,12,52,64,,,7.0
14164,2012-08-18,3,1,8,0,6,0,1,0.64,0.6061,0.69,0.2537,28,161,189,,,8.0
14165,2012-08-18,3,1,8,0,6,0,1,0.66,0.6212,0.65,0.2836,81,211,292,,,9.0
14166,2012-08-18,3,1,8,0,6,0,1,0.7,0.6515,0.54,0.1642,166,314,480,,,10.0
14167,2012-08-18,3,1,8,0,6,0,1,0.72,0.6667,0.51,0.0,180,356,536,,,11.0
14168,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.194,266,388,654,,,12.0
14169,2012-08-18,3,1,8,0,6,0,1,0.74,0.6515,0.4,0.194,289,355,644,,,13.0
14170,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2836,242,356,598,,,14.0
14171,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2239,250,346,596,,,15.0
14172,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2537,287,354,641,,,16.0
14173,2012-08-18,3,1,8,0,6,0,1,0.76,0.6667,0.37,0.2239,256,379,635,,,17.0
14174,2012-08-18,3,1,8,0,6,0,1,0.74,0.6515,0.37,0.1642,225,329,554,,,18.0
14175,2012-08-18,3,1,8,0,6,0,1,0.7,0.6364,0.45,0.1642,164,324,488,,,19.0
14176,2012-08-18,3,1,8,0,6,0,1,0.7,0.6364,0.45,0.1045,99,242,341,,,20.0
14177,2012-08-18,3,1,8,0,6,0,1,0.66,0.6212,0.61,0.0,90,248,338,,,21.0
14178,2012-08-18,3,1,8,0,6,0,1,0.66,0.6212,0.61,0.0,90,171,261,,,22.0
14179,2012-08-18,3,1,8,0,6,0,1,0.64,0.6061,0.65,0.0896,60,175,235,,,23.0
14180,2012-08-19,3,1,8,0,0,0,1,0.66,0.6212,0.57,0.0896,44,143,187,,,0.0
14181,2012-08-19,3,1,8,0,0,0,1,0.64,0.6061,0.65,0.0,29,102,131,,,1.0
14182,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.69,0.0896,16,103,119,,,2.0
14183,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.61,0.1642,21,34,55,,,3.0
14184,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.65,0.1642,4,22,26,,,4.0
14185,2012-08-19,3,1,8,0,0,0,2,0.6,0.5909,0.73,0.1343,3,8,11,,,5.0
14186,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.69,0.1045,5,15,20,,,6.0
14187,2012-08-19,3,1,8,0,0,0,2,0.62,0.6061,0.69,0.1343,12,29,41,,,7.0
14188,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.69,0.1045,34,90,124,,,8.0
14189,2012-08-19,3,1,8,0,0,0,2,0.66,0.6212,0.74,0.0,86,184,270,,,9.0
14190,2012-08-19,3,1,8,0,0,0,2,0.68,0.6364,0.69,0.0,138,287,425,,,10.0
14191,2012-08-19,3,1,8,0,0,0,3,0.64,0.5909,0.78,0.1642,83,189,272,,,11.0
14192,2012-08-19,3,1,8,0,0,0,3,0.64,0.6061,0.73,0.0,112,186,298,,,12.0
14193,2012-08-19,3,1,8,0,0,0,3,0.64,0.5758,0.83,0.1343,50,112,162,,,13.0
14194,2012-08-19,3,1,8,0,0,0,3,0.64,0.6061,0.73,0.0,41,108,149,,,14.0
14195,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.65,0.0,89,187,276,,,15.0
14196,2012-08-19,3,1,8,0,0,0,2,0.66,0.6212,0.65,0.0,97,259,356,,,16.0
14197,2012-08-19,3,1,8,0,0,0,2,0.64,0.5909,0.78,0.1045,76,267,343,,,17.0
14198,2012-08-19,3,1,8,0,0,0,2,0.64,0.5909,0.78,0.1045,86,291,377,,,18.0
14199,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.73,0.1343,72,269,341,,,19.0
14200,2012-08-19,3,1,8,0,0,0,2,0.64,0.6061,0.73,0.194,61,213,274,,,20.0
14201,2012-08-19,3,1,8,0,0,0,3,0.62,0.5909,0.78,0.0896,36,154,190,,,21.0
14202,2012-08-19,3,1,8,0,0,0,2,0.62,0.5909,0.78,0.1642,6,50,56,,,22.0
14203,2012-08-19,3,1,8,0,0,0,2,0.62,0.5909,0.73,0.0,7,39,46,,,23.0
14204,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.1045,1,25,26,,,0.0
14205,2012-08-20,3,1,8,0,1,1,1,0.6,0.5606,0.83,0.1642,0,10,10,,,1.0
14206,2012-08-20,3,1,8,0,1,1,1,0.6,0.5606,0.83,0.1642,0,5,5,,,2.0
14207,2012-08-20,3,1,8,0,1,1,1,0.6,0.5455,0.88,0.1045,0,3,3,,,3.0
14208,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0896,0,7,7,,,4.0
14209,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0,2,35,37,,,5.0
14210,2012-08-20,3,1,8,0,1,1,2,0.6,0.5758,0.78,0.1343,6,155,161,,,6.0
14211,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.78,0.1343,15,427,442,,,7.0
14212,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.73,0.1045,37,618,655,,,8.0
14213,2012-08-20,3,1,8,0,1,1,2,0.64,0.6061,0.69,0.0,55,302,357,,,9.0
14214,2012-08-20,3,1,8,0,1,1,2,0.64,0.6061,0.69,0.0896,69,124,193,,,10.0
14215,2012-08-20,3,1,8,0,1,1,1,0.66,0.6212,0.65,0.1045,90,151,241,,,11.0
14216,2012-08-20,3,1,8,0,1,1,2,0.66,0.6212,0.61,0.1045,66,216,282,,,12.0
14217,2012-08-20,3,1,8,0,1,1,1,0.7,0.6515,0.58,0.1343,97,194,291,,,13.0
14218,2012-08-20,3,1,8,0,1,1,1,0.72,0.6667,0.54,0.1642,87,188,275,,,14.0
14219,2012-08-20,3,1,8,0,1,1,1,0.72,0.6667,0.54,0.2537,102,207,309,,,15.0
14220,2012-08-20,3,1,8,0,1,1,1,0.72,0.6667,0.54,0.2537,103,357,460,,,16.0
14221,2012-08-20,3,1,8,0,1,1,1,0.7,0.6515,0.58,0.2836,83,810,893,,,17.0
14222,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.78,0.2537,89,726,815,,,18.0
14223,2012-08-20,3,1,8,0,1,1,2,0.62,0.5909,0.78,0.194,33,266,299,,,19.0
14224,2012-08-20,3,1,8,0,1,1,2,0.62,0.5758,0.83,0.2836,30,231,261,,,20.0
14225,2012-08-20,3,1,8,0,1,1,1,0.6,0.5606,0.83,0.0,26,219,245,,,21.0
14226,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0,25,136,161,,,22.0
14227,2012-08-20,3,1,8,0,1,1,2,0.6,0.5606,0.83,0.0,10,92,102,,,23.0
14228,2012-08-21,3,1,8,0,2,1,2,0.6,0.5606,0.83,0.0896,7,52,59,,,0.0
14229,2012-08-21,3,1,8,0,2,1,2,0.6,0.5606,0.83,0.1343,11,22,33,,,1.0
14230,2012-08-21,3,1,8,0,2,1,2,0.58,0.5455,0.88,0.2836,1,7,8,,,2.0
14231,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.88,0.0,0,3,3,,,3.0
14232,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.88,0.0,0,4,4,,,4.0
14233,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.83,0.0896,4,30,34,,,5.0
14234,2012-08-21,3,1,8,0,2,1,1,0.56,0.5303,0.83,0.1045,5,164,169,,,6.0
14235,2012-08-21,3,1,8,0,2,1,1,0.6,0.5758,0.78,0.1045,19,500,519,,,7.0
14236,2012-08-21,3,1,8,0,2,1,1,0.6,0.5758,0.78,0.1343,27,696,723,,,8.0
14237,2012-08-21,3,1,8,0,2,1,1,0.64,0.6061,0.69,0.0,47,281,328,,,9.0
14238,2012-08-21,3,1,8,0,2,1,1,0.66,0.6212,0.61,0.1045,58,120,178,,,10.0
14239,2012-08-21,3,1,8,0,2,1,1,0.7,0.6515,0.54,0.0,61,195,256,,,11.0
14240,2012-08-21,3,1,8,0,2,1,1,0.72,0.6515,0.45,0.0,79,226,305,,,12.0
14241,2012-08-21,3,1,8,0,2,1,1,0.74,0.6515,0.4,0.0,76,255,331,,,13.0
14242,2012-08-21,3,1,8,0,2,1,1,0.76,0.6667,0.37,0.0896,110,192,302,,,14.0
14243,2012-08-21,3,1,8,0,2,1,1,0.76,0.6667,0.37,0.0,76,226,302,,,15.0
14244,2012-08-21,3,1,8,0,2,1,1,0.76,0.6667,0.37,0.0,109,358,467,,,16.0
14245,2012-08-21,3,1,8,0,2,1,1,0.74,0.6667,0.51,0.2836,92,786,878,,,17.0
14246,2012-08-21,3,1,8,0,2,1,1,0.72,0.6667,0.54,0.2239,93,532,625,,,18.0
14247,2012-08-21,3,1,8,0,2,1,3,0.62,0.5909,0.73,0.1045,56,420,476,,,19.0
14248,2012-08-21,3,1,8,0,2,1,1,0.64,0.6061,0.73,0.0,62,296,358,,,20.0
14249,2012-08-21,3,1,8,0,2,1,1,0.64,0.6061,0.73,0.0,41,239,280,,,21.0
14250,2012-08-21,3,1,8,0,2,1,1,0.64,0.5909,0.78,0.0,24,208,232,,,22.0
14251,2012-08-21,3,1,8,0,2,1,1,0.62,0.5758,0.83,0.0,23,113,136,,,23.0
14252,2012-08-22,3,1,8,0,3,1,1,0.62,0.5758,0.83,0.1045,9,46,55,,,0.0
14253,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,1,20,21,,,1.0
14254,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,7,10,17,,,2.0
14255,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,0,7,7,,,3.0
14256,2012-08-22,3,1,8,0,3,1,1,0.58,0.5455,0.83,0.1045,1,7,8,,,4.0
14257,2012-08-22,3,1,8,0,3,1,1,0.6,0.5758,0.78,0.0,2,38,40,,,5.0
14258,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.73,0.0,12,175,187,,,6.0
14259,2012-08-22,3,1,8,0,3,1,1,0.62,0.5909,0.78,0.0,16,537,553,,,7.0
14260,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.0896,37,703,740,,,8.0
14261,2012-08-22,3,1,8,0,3,1,1,0.68,0.6364,0.65,0.0,41,335,376,,,9.0
14262,2012-08-22,3,1,8,0,3,1,1,0.7,0.6515,0.61,0.0896,66,159,225,,,10.0
14263,2012-08-22,3,1,8,0,3,1,1,0.72,0.6667,0.58,0.0896,71,196,267,,,11.0
14264,2012-08-22,3,1,8,0,3,1,1,0.74,0.6667,0.51,0.0,59,253,312,,,12.0
14265,2012-08-22,3,1,8,0,3,1,1,0.76,0.6818,0.48,0.1045,74,242,316,,,13.0
14266,2012-08-22,3,1,8,0,3,1,1,0.76,0.6818,0.45,0.1045,82,184,266,,,14.0
14267,2012-08-22,3,1,8,0,3,1,1,0.76,0.6818,0.48,0.1343,94,222,316,,,15.0
14268,2012-08-22,3,1,8,0,3,1,3,0.74,0.6818,0.55,0.2239,102,358,460,,,16.0
14269,2012-08-22,3,1,8,0,3,1,3,0.74,0.6818,0.55,0.2239,72,711,783,,,17.0
14270,2012-08-22,3,1,8,0,3,1,3,0.66,0.6212,0.61,0.2239,91,592,683,,,18.0
14271,2012-08-22,3,1,8,0,3,1,2,0.66,0.6212,0.74,0.0,56,524,580,,,19.0
14272,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.194,59,332,391,,,20.0
14273,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.0,60,291,351,,,21.0
14274,2012-08-22,3,1,8,0,3,1,1,0.64,0.6061,0.73,0.0,55,226,281,,,22.0
14275,2012-08-22,3,1,8,0,3,1,1,0.64,0.5758,0.83,0.0,27,113,140,,,23.0
14276,2012-08-23,3,1,8,0,4,1,1,0.64,0.5909,0.78,0.0,9,51,60,,,0.0
14277,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.0,10,15,25,,,1.0
14278,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.0,9,11,20,,,2.0
14279,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.0896,3,6,9,,,3.0
14280,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.0,0,6,6,,,4.0
14281,2012-08-23,3,1,8,0,4,1,1,0.62,0.5758,0.83,0.0,1,36,37,,,5.0
14282,2012-08-23,3,1,8,0,4,1,2,0.6,0.5455,0.88,0.0896,14,178,192,,,6.0
14283,2012-08-23,3,1,8,0,4,1,2,0.62,0.5758,0.83,0.0896,18,463,481,,,7.0
14284,2012-08-23,3,1,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707,,,8.0
14285,2012-08-23,3,1,8,0,4,1,2,0.7,0.6515,0.7,0.0,58,354,412,,,9.0
14286,2012-08-23,3,1,8,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233,,,10.0
14287,2012-08-23,3,1,8,0,4,1,1,0.76,0.6818,0.48,0.0896,86,192,278,,,11.0
14288,2012-08-23,3,1,8,0,4,1,1,0.78,0.6818,0.38,0.0,97,235,332,,,12.0
14289,2012-08-23,3,1,8,0,4,1,1,0.82,0.7273,0.38,0.0896,93,253,346,,,13.0
14290,2012-08-23,3,1,8,0,4,1,1,0.78,0.697,0.46,0.2239,114,191,305,,,14.0
14291,2012-08-23,3,1,8,0,4,1,1,0.78,0.697,0.46,0.1343,104,201,305,,,15.0
14292,2012-08-23,3,1,8,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465,,,16.0
14293,2012-08-23,3,1,8,0,4,1,1,0.76,0.6818,0.45,0.2239,111,709,820,,,17.0
14294,2012-08-23,3,1,8,0,4,1,1,0.74,0.6667,0.48,0.2239,130,811,941,,,18.0
14295,2012-08-23,3,1,8,0,4,1,1,0.72,0.6667,0.51,0.0896,96,537,633,,,19.0
14296,2012-08-23,3,1,8,0,4,1,1,0.7,0.6515,0.61,0.1045,70,404,474,,,20.0
14297,2012-08-23,3,1,8,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329,,,21.0
14298,2012-08-23,3,1,8,0,4,1,2,0.68,0.6364,0.61,0.1045,21,177,198,,,22.0
14299,2012-08-23,3,1,8,0,4,1,2,0.66,0.6212,0.69,0.0,24,133,157,,,23.0
14300,2012-08-24,3,1,8,0,5,1,2,0.66,0.6212,0.69,0.0,27,84,111,,,0.0
14301,2012-08-24,3,1,8,0,5,1,2,0.64,0.6061,0.73,0.0,5,37,42,,,1.0
14302,2012-08-24,3,1,8,0,5,1,1,0.66,0.6212,0.69,0.0,1,15,16,,,2.0
14303,2012-08-24,3,1,8,0,5,1,1,0.64,0.6061,0.73,0.0,2,6,8,,,3.0
14304,2012-08-24,3,1,8,0,5,1,2,0.64,0.6061,0.73,0.0,2,6,8,,,4.0
14305,2012-08-24,3,1,8,0,5,1,1,0.64,0.5909,0.78,0.0,1,37,38,,,5.0
14306,2012-08-24,3,1,8,0,5,1,2,0.62,0.5758,0.83,0.0,9,142,151,,,6.0
14307,2012-08-24,3,1,8,0,5,1,2,0.64,0.5909,0.78,0.0,13,412,425,,,7.0
14308,2012-08-24,3,1,8,0,5,1,2,0.66,0.6212,0.74,0.0,41,703,744,,,8.0
14309,2012-08-24,3,1,8,0,5,1,2,0.72,0.6667,0.58,0.0,58,331,389,,,9.0
14310,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.0,78,184,262,,,10.0
14311,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.1045,69,212,281,,,11.0
14312,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.45,0.0896,95,276,371,,,12.0
14313,2012-08-24,3,1,8,0,5,1,2,0.8,0.7121,0.41,0.1045,79,272,351,,,13.0
14314,2012-08-24,3,1,8,0,5,1,1,0.78,0.697,0.43,0.1045,109,229,338,,,14.0
14315,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.1343,99,251,350,,,15.0
14316,2012-08-24,3,1,8,0,5,1,2,0.76,0.6818,0.48,0.1343,101,414,515,,,16.0
14317,2012-08-24,3,1,8,0,5,1,2,0.74,0.6667,0.51,0.2239,117,695,812,,,17.0
14318,2012-08-24,3,1,8,0,5,1,2,0.72,0.6818,0.62,0.194,109,627,736,,,18.0
14319,2012-08-24,3,1,8,0,5,1,2,0.72,0.6667,0.58,0.1642,106,430,536,,,19.0
14320,2012-08-24,3,1,8,0,5,1,2,0.7,0.6515,0.65,0.2239,66,297,363,,,20.0
14321,2012-08-24,3,1,8,0,5,1,2,0.7,0.6515,0.61,0.1642,58,248,306,,,21.0
14322,2012-08-24,3,1,8,0,5,1,2,0.7,0.6515,0.61,0.0,42,209,251,,,22.0
14323,2012-08-24,3,1,8,0,5,1,2,0.68,0.6364,0.69,0.0896,38,140,178,,,23.0
14324,2012-08-25,3,1,8,0,6,0,2,0.7,0.6515,0.61,0.0,21,114,135,,,0.0
14325,2012-08-25,3,1,8,0,6,0,2,0.68,0.6364,0.69,0.0,15,100,115,,,1.0
14326,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.0896,18,61,79,,,2.0
14327,2012-08-25,3,1,8,0,6,0,1,0.66,0.6212,0.69,0.0896,7,31,38,,,3.0
14328,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.69,0.1045,3,9,12,,,4.0
14329,2012-08-25,3,1,8,0,6,0,2,0.64,0.6061,0.73,0.1642,4,10,14,,,5.0
14330,2012-08-25,3,1,8,0,6,0,2,0.64,0.5909,0.78,0.1642,5,25,30,,,6.0
14331,2012-08-25,3,1,8,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102,,,7.0
14332,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.2537,29,133,162,,,8.0
14333,2012-08-25,3,1,8,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288,,,9.0
14334,2012-08-25,3,1,8,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442,,,10.0
14335,2012-08-25,3,1,8,0,6,0,2,0.72,0.6818,0.62,0.2836,143,314,457,,,11.0
14336,2012-08-25,3,1,8,0,6,0,3,0.72,0.6667,0.54,0.3881,217,367,584,,,12.0
14337,2012-08-25,3,1,8,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331,517,,,13.0
14338,2012-08-25,3,1,8,0,6,0,3,0.66,0.6212,0.65,0.2537,150,332,482,,,14.0
14339,2012-08-25,3,1,8,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233,,,15.0
14340,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434,,,16.0
14341,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.74,0.3284,132,271,403,,,17.0
14342,2012-08-25,3,1,8,0,6,0,2,0.66,0.6212,0.69,0.4627,122,261,383,,,18.0
14343,2012-08-25,3,1,8,0,6,0,2,0.64,0.5909,0.78,0.2985,97,257,354,,,19.0
14344,2012-08-25,3,1,8,0,6,0,3,0.62,0.5758,0.83,0.2537,65,176,241,,,20.0
14345,2012-08-25,3,1,8,0,6,0,1,0.62,0.5758,0.83,0.3582,60,148,208,,,21.0
14346,2012-08-25,3,1,8,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182,,,22.0
14347,2012-08-25,3,1,8,0,6,0,2,0.62,0.5758,0.83,0.2537,34,124,158,,,23.0
14348,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.2537,23,111,134,,,0.0
14349,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.194,18,116,134,,,1.0
14350,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.2239,12,104,116,,,2.0
14351,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.2537,11,42,53,,,3.0
14352,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16,,,4.0
14353,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.194,3,13,16,,,5.0
14354,2012-08-26,3,1,8,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21,,,6.0
14355,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34,,,7.0
14356,2012-08-26,3,1,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133,,,8.0
14357,2012-08-26,3,1,8,0,0,0,1,0.68,0.6364,0.79,0.2537,67,196,263,,,9.0
14358,2012-08-26,3,1,8,0,0,0,1,0.74,0.697,0.66,0.3881,127,258,385,,,10.0
14359,2012-08-26,3,1,8,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482,,,11.0
14360,2012-08-26,3,1,8,0,0,0,3,0.72,0.697,0.74,0.3582,225,401,626,,,12.0
14361,2012-08-26,3,1,8,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541,,,13.0
14362,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377,,,14.0
14363,2012-08-26,3,1,8,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391,,,15.0
14364,2012-08-26,3,1,8,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173,,,16.0
14365,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233,,,17.0
14366,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.0896,77,187,264,,,18.0
14367,2012-08-26,3,1,8,0,0,0,2,0.64,0.5758,0.89,0.1642,80,212,292,,,19.0
14368,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211,,,20.0
14369,2012-08-26,3,1,8,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166,,,21.0
14370,2012-08-26,3,1,8,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114,,,22.0
14371,2012-08-26,3,1,8,0,0,0,1,0.62,0.5758,0.83,0.0896,21,59,80,,,23.0
14372,2012-08-27,3,1,8,0,1,1,1,0.62,0.5758,0.83,0.0,4,28,32,,,0.0
14373,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7,,,1.0
14374,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8,,,2.0
14375,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4,,,3.0
14376,2012-08-27,3,1,8,0,1,1,1,0.62,0.5758,0.83,0.0,1,11,12,,,4.0
14377,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.0,4,32,36,,,5.0
14378,2012-08-27,3,1,8,0,1,1,1,0.62,0.5606,0.88,0.0,4,141,145,,,6.0
14379,2012-08-27,3,1,8,0,1,1,1,0.66,0.6061,0.83,0.0,15,418,433,,,7.0
14380,2012-08-27,3,1,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699,,,8.0
14381,2012-08-27,3,1,8,0,1,1,1,0.66,0.6061,0.83,0.1045,40,302,342,,,9.0
14382,2012-08-27,3,1,8,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206,,,10.0
14383,2012-08-27,3,1,8,0,1,1,1,0.74,0.697,0.66,0.194,47,182,229,,,11.0
14384,2012-08-27,3,1,8,0,1,1,1,0.76,0.7121,0.62,0.0,69,214,283,,,12.0
14385,2012-08-27,3,1,8,0,1,1,1,0.76,0.7121,0.57,0.1642,77,211,288,,,13.0
14386,2012-08-27,3,1,8,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246,,,14.0
14387,2012-08-27,3,1,8,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282,,,15.0
14388,2012-08-27,3,1,8,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444,,,16.0
14389,2012-08-27,3,1,8,0,1,1,1,0.8,0.7273,0.46,0.2239,101,744,845,,,17.0
14390,2012-08-27,3,1,8,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834,,,18.0
14391,2012-08-27,3,1,8,0,1,1,1,0.74,0.697,0.7,0.2239,74,499,573,,,19.0
14392,2012-08-27,3,1,8,0,1,1,1,0.74,0.697,0.7,0.194,50,366,416,,,20.0
14393,2012-08-27,3,1,8,0,1,1,1,0.72,0.697,0.74,0.194,39,239,278,,,21.0
14394,2012-08-27,3,1,8,0,1,1,1,0.7,0.6667,0.84,0.194,30,131,161,,,22.0
14395,2012-08-27,3,1,8,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114,,,23.0
14396,2012-08-28,3,1,8,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38,,,0.0
14397,2012-08-28,3,1,8,0,2,1,1,0.68,0.6364,0.89,0.194,4,17,21,,,1.0
14398,2012-08-28,3,1,8,0,2,1,1,0.68,0.6364,0.83,0.2537,2,13,15,,,2.0
14399,2012-08-28,3,1,8,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4,,,3.0
14400,2012-08-28,3,1,8,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8,,,4.0
14401,2012-08-28,3,1,8,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42,,,5.0
14402,2012-08-28,3,1,8,0,2,1,2,0.66,0.5909,0.89,0.1045,3,144,147,,,6.0
14403,2012-08-28,3,1,8,0,2,1,2,0.66,0.6061,0.83,0.1045,14,255,269,,,7.0
14404,2012-08-28,3,1,8,0,2,1,2,0.66,0.6212,0.85,0.1045,25,668,693,,,8.0
14405,2012-08-28,3,1,8,0,2,1,2,0.7,0.6667,0.79,0.1642,44,351,395,,,9.0
14406,2012-08-28,3,1,8,0,2,1,1,0.74,0.6818,0.62,0.2537,39,165,204,,,10.0
14407,2012-08-28,3,1,8,0,2,1,1,0.78,0.7273,0.55,0.2537,47,171,218,,,11.0
14408,2012-08-28,3,1,8,0,2,1,1,0.8,0.7424,0.49,0.2836,56,241,297,,,12.0
14409,2012-08-28,3,1,8,0,2,1,1,0.82,0.7424,0.43,0.2985,56,232,288,,,13.0
14410,2012-08-28,3,1,8,0,2,1,1,0.84,0.7424,0.38,0.3284,72,179,251,,,14.0
14411,2012-08-28,3,1,8,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317,,,15.0
14412,2012-08-28,3,1,8,0,2,1,1,0.82,0.7121,0.33,0.3284,84,396,480,,,16.0
14413,2012-08-28,3,1,8,0,2,1,1,0.8,0.697,0.35,0.3881,90,774,864,,,17.0
14414,2012-08-28,3,1,8,0,2,1,1,0.78,0.697,0.4,0.2537,82,736,818,,,18.0
14415,2012-08-28,3,1,8,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597,,,19.0
14416,2012-08-28,3,1,8,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435,,,20.0
14417,2012-08-28,3,1,8,0,2,1,1,0.72,0.6667,0.48,0.0896,38,276,314,,,21.0
